ID_Venta,Fecha,Sucursal,Categoría,Producto,Cantidad,Precio_Unitario,Total
NOV0051,2023-11-03,Centro,Comida,Ensalada,4,183.24,732.96
NOV0052,2023-11-08,Oeste,Entrada,Aros de cebolla,5,178.97,894.85
NOV0053,2023-11-11,Oeste,Postre,Brownie,5,226.77,1133.85
NOV0054,2023-11-27,Norte,Entrada,Pan de ajo,3,162.06,486.18
NOV0055,2023-11-19,Sur,Bebida,Refresco,1,137.87,137.87
NOV0056,2023-11-12,Oeste,Entrada,Aros de cebolla,3,247.33,741.99
NOV0057,2023-11-05,Centro,Comida,Pasta,1,166.36,166.36
NOV0058,2023-11-06,Este,Entrada,Nachos,3,138.35,415.05
NOV0059,2023-11-03,Centro,Bebida,Refresco,2,248.49,496.98
NOV0060,2023-11-28,Sur,Bebida,Té,3,131.42,394.26
NOV0061,2023-11-03,Centro,Entrada,Nachos,4,193.87,775.48
NOV0062,2023-11-17,Norte,Entrada,Pan de ajo,4,97.12,388.48
NOV0063,2023-11-19,Oeste,Entrada,Pan de ajo,1,141.57,141.57
NOV0064,2023-11-27,Oeste,Bebida,Té,5,217.65,1088.25
NOV0065,2023-11-29,Centro,Comida,Ensalada,2,146.69,293.38
NOV0066,2023-11-13,Este,Comida,Pizza,1,171.46,171.46
NOV0067,2023-11-02,Norte,Comida,Ensalada,3,248.04,744.12
NOV0068,2023-11-19,Este,Bebida,Refresco,2,115.58,231.16
NOV0069,2023-11-28,Oeste,Comida,Pizza,5,46.91,234.55
NOV0070,2023-11-09,Sur,Postre,Flan,1,157.25,157.25
NOV0071,2023-11-09,Oeste,Comida,Pizza,2,134.77,269.54
NOV0072,2023-11-28,Oeste,Postre,Flan,3,111.75,335.25
NOV0073,2023-11-12,Oeste,Bebida,Agua,2,182.87,365.74
NOV0074,2023-11-01,Norte,Comida,Pizza,3,136.0,408.0
NOV0075,2023-11-23,Centro,Bebida,Cerveza,3,230.37,691.11
NOV0076,2023-11-05,Norte,Entrada,Aros de cebolla,5,45.34,226.7
NOV0077,2023-11-28,Este,Postre,Pastel,3,168.46,505.38
NOV0078,2023-11-12,Norte,Entrada,Nachos,1,229.01,229.01
NOV0079,2023-11-07,Oeste,Bebida,Café,1,208.44,208.44
NOV0080,2023-11-27,Sur,Entrada,Nachos,3,155.72,467.16
NOV0081,2023-11-06,Sur,Postre,Pastel,5,211.46,1057.3
NOV0082,2023-11-25,Norte,Postre,Helado,4,50.64,202.56
NOV0083,2023-11-19,Oeste,Comida,Pasta,4,83.32,333.28
NOV0084,2023-11-18,Oeste,Entrada,Pan de ajo,3,175.53,526.59
NOV0085,2023-11-06,Sur,Comida,Pasta,3,124.3,372.9
NOV0086,2023-11-15,Oeste,Entrada,Nachos,1,168.52,168.52
NOV0087,2023-11-15,Sur,Bebida,Refresco,2,131.4,262.8
NOV0088,2023-11-05,Centro,Comida,Ensalada,1,118.1,118.1
NOV0089,2023-11-14,Norte,Bebida,Cerveza,4,241.86,967.44
NOV0090,2023-11-01,Centro,Entrada,Aros de cebolla,2,36.33,72.66
NOV0091,2023-11-17,Centro,Entrada,Pan de ajo,3,79.8,239.4
NOV0092,2023-11-13,Norte,Bebida,Agua,2,59.17,118.34
NOV0093,2023-11-13,Norte,Postre,Pastel,5,181.44,907.2
NOV0094,2023-11-09,Norte,Comida,Ensalada,2,178.22,356.44
NOV0095,2023-11-25,Centro,Bebida,Café,1,98.79,98.79
NOV0096,2023-11-02,Sur,Comida,Tacos,2,93.84,187.68
NOV0097,2023-11-07,Norte,Postre,Helado,1,177.27,177.27
NOV0098,2023-11-06,Centro,Postre,Helado,3,207.87,623.61
NOV0099,2023-11-28,Centro,Postre,Brownie,1,120.5,120.5
NOV0100,2023-11-12,Este,Entrada,Pan de ajo,3,44.33,132.99
NOV0101,2023-11-11,Sur,Postre,Pastel,5,164.79,823.95
NOV0102,2023-11-27,Oeste,Comida,Tacos,2,138.9,277.8
NOV0103,2023-11-21,Sur,Comida,Pizza,3,132.84,398.52
NOV0104,2023-11-03,Oeste,Bebida,Agua,1,214.53,214.53
NOV0105,2023-11-01,Este,Comida,Pasta,2,230.05,460.1
NOV0106,2023-11-02,Sur,Comida,Hamburguesa,2,35.98,71.96
NOV0107,2023-11-19,Oeste,Entrada,Aros de cebolla,2,165.63,331.26
NOV0108,2023-11-14,Norte,Bebida,Refresco,2,169.52,339.04
NOV0109,2023-11-22,Oeste,Entrada,Aros de cebolla,4,186.45,745.8
NOV0110,2023-11-20,Oeste,Entrada,Pan de ajo,2,68.12,136.24
NOV0111,2023-11-10,Centro,Postre,Helado,4,80.98,323.92
NOV0112,2023-11-26,Norte,Postre,Pastel,5,213.65,1068.25
NOV0113,2023-11-02,Norte,Comida,Pasta,3,204.47,613.41
NOV0114,2023-11-16,Este,Postre,Helado,4,94.69,378.76
NOV0115,2023-11-23,Este,Bebida,Té,3,193.83,581.49
NOV0116,2023-11-17,Oeste,Bebida,Cerveza,5,207.31,1036.55
NOV0117,2023-11-22,Sur,Bebida,Cerveza,4,86.62,346.48
NOV0118,2023-11-08,Sur,Comida,Pasta,5,113.87,569.35
NOV0119,2023-11-04,Sur,Comida,Pasta,3,125.62,376.86
NOV0120,2023-11-27,Norte,Bebida,Agua,5,84.8,424.0
NOV0121,2023-11-12,Sur,Entrada,Pan de ajo,5,237.84,1189.2
NOV0122,2023-11-23,Sur,Postre,Pastel,2,128.95,257.9
NOV0123,2023-11-18,Oeste,Comida,Pasta,2,219.63,439.26
NOV0124,2023-11-06,Centro,Postre,Flan,4,223.41,893.64
NOV0125,2023-11-19,Este,Bebida,Té,5,123.92,619.6
NOV0126,2023-11-14,Centro,Postre,Flan,5,76.1,380.5
NOV0127,2023-11-19,Este,Entrada,Aros de cebolla,3,102.19,306.57
NOV0128,2023-11-24,Centro,Comida,Pasta,1,145.07,145.07
NOV0129,2023-11-26,Este,Postre,Flan,5,60.0,300.0
NOV0130,2023-11-06,Este,Bebida,Agua,5,246.91,1234.55
NOV0131,2023-11-17,Este,Entrada,Pan de ajo,4,241.83,967.32
NOV0132,2023-11-23,Este,Postre,Brownie,1,33.61,33.61
NOV0133,2023-11-27,Sur,Comida,Ensalada,1,158.53,158.53
NOV0134,2023-11-15,Oeste,Entrada,Nachos,2,47.77,95.54
NOV0135,2023-11-15,Este,Postre,Brownie,4,52.58,210.32
NOV0136,2023-11-29,Centro,Postre,Brownie,3,125.07,375.21
NOV0137,2023-11-01,Este,Postre,Pastel,5,149.42,747.1
NOV0138,2023-11-10,Sur,Comida,Hamburguesa,3,114.56,343.68
NOV0139,2023-11-01,Sur,Bebida,Cerveza,2,92.5,185.0
NOV0140,2023-11-08,Sur,Entrada,Pan de ajo,1,143.77,143.77
NOV0141,2023-11-01,Este,Postre,Pastel,4,172.06,688.24
NOV0142,2023-11-26,Norte,Bebida,Café,1,105.49,105.49
NOV0143,2023-11-04,Centro,Postre,Helado,4,204.99,819.96
NOV0144,2023-11-27,Sur,Entrada,Pan de ajo,2,148.15,296.3
NOV0145,2023-11-15,Norte,Entrada,Nachos,1,96.15,96.15
NOV0146,2023-11-18,Oeste,Postre,Pastel,2,245.67,491.34
NOV0147,2023-11-04,Este,Postre,Brownie,2,124.12,248.24
NOV0148,2023-11-11,Oeste,Postre,Pastel,2,168.42,336.84
NOV0149,2023-11-14,Oeste,Postre,Helado,4,196.92,787.68
NOV0150,2023-11-21,Sur,Comida,Ensalada,5,73.09,365.45
NOV0151,2023-11-14,Centro,Bebida,Refresco,1,188.42,188.42
NOV0152,2023-11-17,Este,Comida,Pizza,5,126.64,633.2
NOV0153,2023-11-17,Norte,Postre,Pastel,5,242.7,1213.5
NOV0154,2023-11-05,Sur,Comida,Tacos,5,171.39,856.95
NOV0155,2023-11-17,Este,Bebida,Café,5,131.13,655.65
NOV0156,2023-11-20,Sur,Entrada,Nachos,4,226.14,904.56
NOV0157,2023-11-15,Este,Entrada,Nachos,2,41.35,82.7
NOV0158,2023-11-11,Norte,Bebida,Agua,3,96.89,290.67
NOV0159,2023-11-15,Este,Postre,Brownie,5,141.91,709.55
NOV0160,2023-11-18,Norte,Bebida,Cerveza,1,53.09,53.09
NOV0161,2023-11-12,Centro,Bebida,Cerveza,4,111.57,446.28
NOV0162,2023-11-11,Este,Entrada,Pan de ajo,1,215.29,215.29
NOV0163,2023-11-23,Sur,Bebida,Refresco,3,224.9,674.7
NOV0164,2023-11-24,Norte,Postre,Brownie,4,131.54,526.16
NOV0165,2023-11-11,Este,Entrada,Nachos,4,115.39,461.56
NOV0166,2023-11-17,Oeste,Postre,Pastel,5,142.08,710.4
NOV0167,2023-11-14,Sur,Entrada,Aros de cebolla,4,88.29,353.16
NOV0168,2023-11-22,Oeste,Postre,Flan,3,173.01,519.03
NOV0169,2023-11-05,Este,Postre,Helado,2,159.24,318.48
NOV0170,2023-11-28,Norte,Entrada,Aros de cebolla,1,223.2,223.2
NOV0171,2023-11-17,Este,Entrada,Aros de cebolla,5,132.46,662.3
NOV0172,2023-11-15,Centro,Postre,Pastel,2,88.33,176.66
NOV0173,2023-11-07,Sur,Entrada,Aros de cebolla,1,132.79,132.79
NOV0174,2023-11-29,Centro,Entrada,Aros de cebolla,1,73.94,73.94
NOV0175,2023-11-26,Centro,Postre,Brownie,2,198.64,397.28
NOV0176,2023-11-19,Oeste,Comida,Hamburguesa,1,171.54,171.54
NOV0177,2023-11-19,Este,Postre,Pastel,3,205.19,615.57
NOV0178,2023-11-04,Sur,Postre,Helado,3,83.28,249.84
NOV0179,2023-11-21,Este,Postre,Helado,3,145.57,436.71
NOV0180,2023-11-27,Norte,Postre,Helado,2,105.23,210.46
NOV0181,2023-11-16,Centro,Bebida,Café,1,124.56,124.56
NOV0182,2023-11-19,Centro,Comida,Tacos,5,132.61,663.05
NOV0183,2023-11-07,Oeste,Comida,Hamburguesa,3,191.83,575.49
NOV0184,2023-11-11,Oeste,Postre,Brownie,5,47.12,235.6
NOV0185,2023-11-24,Oeste,Entrada,Aros de cebolla,1,248.6,248.6
NOV0186,2023-11-01,Sur,Comida,Tacos,4,140.52,562.08
NOV0187,2023-11-08,Este,Entrada,Aros de cebolla,3,46.83,140.49
NOV0188,2023-11-14,Este,Entrada,Aros de cebolla,5,233.13,1165.65
NOV0189,2023-11-28,Oeste,Entrada,Pan de ajo,4,30.01,120.04
NOV0190,2023-11-14,Oeste,Entrada,Aros de cebolla,4,177.67,710.68
NOV0191,2023-11-02,Norte,Bebida,Té,3,33.48,100.44
NOV0192,2023-11-12,Oeste,Postre,Brownie,5,105.48,527.4
NOV0193,2023-11-08,Centro,Postre,Pastel,5,145.89,729.45
NOV0194,2023-11-06,Centro,Postre,Helado,2,184.3,368.6
NOV0195,2023-11-16,Este,Bebida,Té,4,184.96,739.84
NOV0196,2023-11-20,Norte,Postre,Pastel,4,99.42,397.68
NOV0197,2023-11-17,Sur,Entrada,Nachos,1,231.22,231.22
NOV0198,2023-11-25,Oeste,Comida,Tacos,1,44.79,44.79
NOV0199,2023-11-22,Sur,Entrada,Aros de cebolla,4,37.09,148.36
NOV0200,2023-11-23,Centro,Entrada,Nachos,5,76.91,384.55
NOV0201,2023-11-15,Sur,Postre,Brownie,5,191.31,956.55
NOV0202,2023-11-15,Norte,Bebida,Agua,3,130.15,390.45
NOV0203,2023-11-01,Sur,Comida,Pizza,3,102.01,306.03
NOV0204,2023-11-26,Norte,Comida,Hamburguesa,2,234.61,469.22
NOV0205,2023-11-23,Centro,Entrada,Pan de ajo,3,79.65,238.95
NOV0206,2023-11-15,Este,Entrada,Aros de cebolla,4,98.22,392.88
NOV0207,2023-11-04,Sur,Postre,Pastel,2,74.83,149.66
NOV0208,2023-11-27,Norte,Comida,Pasta,1,178.35,178.35
NOV0209,2023-11-24,Sur,Postre,Flan,4,73.03,292.12
NOV0210,2023-11-21,Oeste,Comida,Tacos,5,76.21,381.05
NOV0211,2023-11-24,Oeste,Postre,Helado,4,182.63,730.52
NOV0212,2023-11-20,Centro,Postre,Flan,5,222.9,1114.5
NOV0213,2023-11-10,Este,Postre,Pastel,5,231.67,1158.35
NOV0214,2023-11-01,Este,Postre,Flan,1,207.68,207.68
NOV0215,2023-11-06,Norte,Entrada,Aros de cebolla,2,196.74,393.48
NOV0216,2023-11-13,Oeste,Bebida,Refresco,3,159.27,477.81
NOV0217,2023-11-02,Centro,Comida,Pasta,1,226.14,226.14
NOV0218,2023-11-17,Este,Bebida,Té,3,44.31,132.93
NOV0219,2023-11-21,Norte,Bebida,Agua,5,57.97,289.85
NOV0220,2023-11-22,Sur,Postre,Helado,5,52.62,263.1
NOV0221,2023-11-16,Oeste,Entrada,Pan de ajo,1,215.06,215.06
NOV0222,2023-11-12,Norte,Comida,Pizza,3,43.93,131.79
NOV0223,2023-11-21,Sur,Entrada,Nachos,1,94.94,94.94
NOV0224,2023-11-03,Sur,Entrada,Nachos,1,73.26,73.26
NOV0225,2023-11-13,Centro,Postre,Flan,1,73.07,73.07
NOV0226,2023-11-25,Sur,Postre,Helado,1,38.58,38.58
NOV0227,2023-11-18,Centro,Postre,Pastel,5,128.95,644.75
NOV0228,2023-11-23,Sur,Comida,Hamburguesa,4,165.66,662.64
NOV0229,2023-11-06,Este,Postre,Flan,4,100.35,401.4
NOV0230,2023-11-22,Centro,Bebida,Agua,3,101.62,304.86
NOV0231,2023-11-21,Este,Bebida,Té,2,160.02,320.04
NOV0232,2023-11-10,Sur,Postre,Flan,4,63.59,254.36
NOV0233,2023-11-12,Centro,Comida,Pasta,1,231.82,231.82
NOV0234,2023-11-01,Este,Entrada,Nachos,4,231.9,927.6
NOV0235,2023-11-03,Norte,Comida,Hamburguesa,5,42.95,214.75
NOV0236,2023-11-02,Este,Bebida,Agua,1,59.48,59.48
NOV0237,2023-11-05,Norte,Bebida,Café,2,211.33,422.66
NOV0238,2023-11-07,Norte,Comida,Ensalada,4,108.28,433.12
NOV0239,2023-11-11,Norte,Entrada,Pan de ajo,4,155.07,620.28
NOV0240,2023-11-04,Este,Comida,Pasta,3,72.58,217.74
NOV0241,2023-11-29,Norte,Comida,Hamburguesa,5,32.45,162.25
NOV0242,2023-11-02,Oeste,Bebida,Agua,2,138.3,276.6
NOV0243,2023-11-20,Norte,Entrada,Nachos,2,184.76,369.52
NOV0244,2023-11-20,Sur,Comida,Hamburguesa,4,241.24,964.96
NOV0245,2023-11-17,Norte,Postre,Brownie,3,191.7,575.1
NOV0246,2023-11-26,Centro,Entrada,Nachos,3,61.84,185.52
NOV0247,2023-11-11,Sur,Postre,Flan,1,70.98,70.98
NOV0248,2023-11-12,Este,Comida,Pizza,5,230.98,1154.9
NOV0249,2023-11-25,Centro,Comida,Ensalada,5,39.66,198.3
NOV0250,2023-11-05,Sur,Bebida,Cerveza,4,87.67,350.68
