ID_Venta,Fecha,Sucursal,Categoría,Producto,Cantidad,Precio_Unitario,Total
JUN0063,2023-06-27,Oeste,Comida,Hamburguesa,5,71.56,357.8
JUN0064,2023-06-07,Centro,Comida,Pizza,2,137.89,275.78
JUN0065,2023-06-13,Este,Postre,Helado,2,137.05,274.1
JUN0066,2023-06-13,Sur,Bebida,Té,3,221.92,665.76
JUN0067,2023-06-12,Norte,Postre,Brownie,5,55.53,277.65
JUN0068,2023-06-18,Este,Postre,Helado,5,233.84,1169.2
JUN0069,2023-06-13,Oeste,Comida,Ensalada,3,138.97,416.91
JUN0070,2023-06-04,Oeste,Comida,Pasta,5,68.21,341.05
JUN0071,2023-06-16,Sur,Postre,Brownie,3,198.36,595.08
JUN0072,2023-06-21,Oeste,Comida,Pizza,3,212.85,638.55
JUN0073,2023-06-05,Este,Entrada,Nachos,1,216.09,216.09
JUN0074,2023-06-29,Oeste,Postre,Helado,4,34.68,138.72
JUN0075,2023-06-07,Centro,Comida,Hamburguesa,3,196.66,589.98
JUN0076,2023-06-26,Oeste,Bebida,Agua,5,238.36,1191.8
JUN0077,2023-06-09,Este,Comida,Pasta,5,138.55,692.75
JUN0078,2023-06-20,Norte,Entrada,Pan de ajo,5,194.43,972.15
JUN0079,2023-06-05,Este,Bebida,Cerveza,4,119.03,476.12
JUN0080,2023-06-18,Oeste,Comida,Tacos,1,50.74,50.74
JUN0081,2023-06-25,Norte,Comida,Pasta,3,230.89,692.67
JUN0082,2023-06-17,Este,Entrada,Nachos,2,70.98,141.96
JUN0083,2023-06-24,Centro,Bebida,Agua,2,88.19,176.38
JUN0084,2023-06-09,Norte,Postre,Pastel,2,174.15,348.3
JUN0085,2023-06-22,Este,Comida,Pasta,3,37.67,113.01
JUN0086,2023-06-20,Centro,Entrada,Nachos,3,31.61,94.83
JUN0087,2023-06-17,Oeste,Comida,Hamburguesa,4,185.6,742.4
JUN0088,2023-06-28,Sur,Postre,Pastel,2,154.31,308.62
JUN0089,2023-06-25,Centro,Postre,Helado,1,214.84,214.84
JUN0090,2023-06-14,Norte,Entrada,Pan de ajo,1,165.55,165.55
JUN0091,2023-06-14,Centro,Bebida,Agua,4,149.68,598.72
JUN0092,2023-06-28,Oeste,Entrada,Nachos,3,193.77,581.31
JUN0093,2023-06-22,Centro,Entrada,Nachos,3,70.33,210.99
JUN0094,2023-06-05,Sur,Entrada,Aros de cebolla,2,204.56,409.12
JUN0095,2023-06-28,Norte,Comida,Tacos,2,213.12,426.24
JUN0096,2023-06-23,Centro,Entrada,Nachos,5,53.73,268.65
JUN0097,2023-06-28,Este,Comida,Pizza,5,97.21,486.05
JUN0098,2023-06-01,Centro,Comida,Ensalada,4,77.32,309.28
JUN0099,2023-06-15,Centro,Bebida,Té,2,117.86,235.72
JUN0100,2023-06-18,Norte,Bebida,Refresco,3,37.0,111.0
JUN0101,2023-06-23,Oeste,Entrada,Aros de cebolla,1,188.72,188.72
JUN0102,2023-06-04,Oeste,Postre,Helado,5,120.04,600.2
JUN0103,2023-06-04,Oeste,Comida,Hamburguesa,4,104.57,418.28
JUN0104,2023-06-04,Norte,Postre,Pastel,4,43.19,172.76
JUN0105,2023-06-17,Centro,Bebida,Agua,5,240.17,1200.85
JUN0106,2023-06-11,Centro,Comida,Ensalada,4,77.56,310.24
JUN0107,2023-06-05,Norte,Bebida,Refresco,2,173.96,347.92
JUN0108,2023-06-06,Oeste,Comida,Hamburguesa,4,74.92,299.68
JUN0109,2023-06-05,Este,Comida,Pasta,1,133.98,133.98
JUN0110,2023-06-27,Sur,Entrada,Nachos,1,70.84,70.84
JUN0111,2023-06-28,Este,Postre,Flan,1,193.57,193.57
JUN0112,2023-06-04,Este,Comida,Pasta,1,66.78,66.78
JUN0113,2023-06-16,Este,Comida,Ensalada,2,86.5,173.0
JUN0114,2023-06-06,Sur,Comida,Pizza,3,211.51,634.53
JUN0115,2023-06-16,Este,Bebida,Cerveza,1,109.32,109.32
JUN0116,2023-06-09,Oeste,Comida,Pizza,2,105.31,210.62
JUN0117,2023-06-05,Oeste,Postre,Pastel,1,61.22,61.22
JUN0118,2023-06-20,Este,Postre,Flan,4,193.22,772.88
JUN0119,2023-06-06,Norte,Bebida,Café,2,165.75,331.5
JUN0120,2023-06-15,Centro,Entrada,Pan de ajo,3,167.61,502.83
JUN0121,2023-06-19,Este,Bebida,Cerveza,1,133.47,133.47
JUN0122,2023-06-03,Sur,Postre,Pastel,2,243.51,487.02
JUN0123,2023-06-25,Centro,Postre,Flan,3,158.56,475.68
JUN0124,2023-06-16,Oeste,Entrada,Nachos,1,58.91,58.91
JUN0125,2023-06-23,Oeste,Comida,Tacos,5,240.12,1200.6
JUN0126,2023-06-25,Este,Comida,Pizza,5,207.19,1035.95
JUN0127,2023-06-29,Este,Postre,Brownie,5,86.17,430.85
JUN0128,2023-06-05,Centro,Entrada,Nachos,4,77.06,308.24
JUN0129,2023-06-05,Este,Comida,Pasta,3,145.61,436.83
JUN0130,2023-06-19,Este,Postre,Pastel,2,142.46,284.92
JUN0131,2023-06-07,Este,Comida,Pasta,1,54.1,54.1
JUN0132,2023-06-08,Centro,Postre,Helado,3,48.87,146.61
JUN0133,2023-06-02,Norte,Comida,Ensalada,5,155.68,778.4
JUN0134,2023-06-09,Norte,Entrada,Pan de ajo,2,241.63,483.26
JUN0135,2023-06-25,Oeste,Postre,Helado,3,91.29,273.87
JUN0136,2023-06-15,Oeste,Entrada,Aros de cebolla,1,128.79,128.79
JUN0137,2023-06-12,Este,Bebida,Refresco,5,79.28,396.4
JUN0138,2023-06-03,Centro,Postre,Flan,2,124.97,249.94
JUN0139,2023-06-05,Este,Bebida,Refresco,2,249.53,499.06
JUN0140,2023-06-11,Centro,Bebida,Refresco,3,109.04,327.12
JUN0141,2023-06-02,Centro,Bebida,Cerveza,1,30.44,30.44
JUN0142,2023-06-26,Este,Entrada,Nachos,4,204.52,818.08
JUN0143,2023-06-03,Centro,Bebida,Té,1,54.47,54.47
JUN0144,2023-06-11,Centro,Comida,Hamburguesa,4,85.47,341.88
JUN0145,2023-06-21,Este,Comida,Pasta,1,240.09,240.09
JUN0146,2023-06-15,Norte,Bebida,Cerveza,4,60.55,242.2
JUN0147,2023-06-02,Oeste,Entrada,Pan de ajo,5,212.97,1064.85
JUN0148,2023-06-04,Este,Entrada,Pan de ajo,1,187.6,187.6
JUN0149,2023-06-06,Sur,Comida,Pasta,3,204.93,614.79
JUN0150,2023-06-01,Este,Comida,Pasta,3,123.56,370.68
JUN0151,2023-06-11,Oeste,Bebida,Refresco,5,41.15,205.75
JUN0152,2023-06-15,Centro,Postre,Helado,1,84.79,84.79
JUN0153,2023-06-23,Oeste,Bebida,Café,1,48.15,48.15
JUN0154,2023-06-11,Oeste,Comida,Tacos,5,50.34,251.7
JUN0155,2023-06-03,Oeste,Postre,Flan,2,102.54,205.08
JUN0156,2023-06-11,Sur,Postre,Helado,2,244.01,488.02
JUN0157,2023-06-05,Norte,Comida,Hamburguesa,3,109.86,329.58
JUN0158,2023-06-21,Sur,Postre,Brownie,4,120.45,481.8
JUN0159,2023-06-19,Sur,Entrada,Pan de ajo,3,163.59,490.77
JUN0160,2023-06-02,Centro,Postre,Brownie,2,125.03,250.06
JUN0161,2023-06-24,Centro,Comida,Hamburguesa,3,151.12,453.36
JUN0162,2023-06-09,Norte,Bebida,Té,5,230.25,1151.25
JUN0163,2023-06-08,Sur,Bebida,Cerveza,5,142.93,714.65
JUN0164,2023-06-10,Norte,Comida,Pizza,4,241.41,965.64
JUN0165,2023-06-28,Este,Comida,Pasta,1,106.26,106.26
JUN0166,2023-06-16,Norte,Postre,Flan,4,229.06,916.24
JUN0167,2023-06-04,Norte,Postre,Helado,2,120.55,241.1
JUN0168,2023-06-17,Centro,Postre,Brownie,3,33.83,101.49
JUN0169,2023-06-25,Norte,Bebida,Té,5,50.83,254.15
JUN0170,2023-06-20,Centro,Postre,Pastel,4,150.77,603.08
JUN0171,2023-06-24,Sur,Bebida,Agua,1,106.11,106.11
JUN0172,2023-06-15,Este,Entrada,Nachos,1,224.34,224.34
JUN0173,2023-06-22,Este,Bebida,Cerveza,4,42.18,168.72
JUN0174,2023-06-08,Norte,Comida,Hamburguesa,5,48.76,243.8
JUN0175,2023-06-26,Norte,Bebida,Café,1,49.07,49.07
JUN0176,2023-06-01,Centro,Bebida,Cerveza,4,154.92,619.68
JUN0177,2023-06-24,Oeste,Postre,Pastel,3,57.52,172.56
JUN0178,2023-06-19,Este,Postre,Pastel,4,139.51,558.04
JUN0179,2023-06-22,Sur,Postre,Helado,3,240.26,720.78
JUN0180,2023-06-20,Norte,Entrada,Pan de ajo,3,40.12,120.36
JUN0181,2023-06-12,Sur,Bebida,Café,2,122.17,244.34
JUN0182,2023-06-28,Sur,Entrada,Nachos,1,53.56,53.56
JUN0183,2023-06-05,Sur,Bebida,Refresco,2,110.51,221.02
JUN0184,2023-06-12,Oeste,Entrada,Nachos,3,87.08,261.24
JUN0185,2023-06-07,Oeste,Entrada,Nachos,4,138.06,552.24
JUN0186,2023-06-16,Norte,Bebida,Cerveza,1,236.84,236.84
JUN0187,2023-06-18,Este,Entrada,Pan de ajo,4,239.6,958.4
JUN0188,2023-06-25,Este,Comida,Pasta,4,116.24,464.96
JUN0189,2023-06-23,Sur,Postre,Brownie,2,239.59,479.18
JUN0190,2023-06-14,Oeste,Comida,Pasta,4,223.45,893.8
JUN0191,2023-06-04,Oeste,Entrada,Pan de ajo,3,218.38,655.14
JUN0192,2023-06-19,Norte,Postre,Brownie,1,132.76,132.76
JUN0193,2023-06-06,Este,Comida,Pizza,1,109.55,109.55
JUN0194,2023-06-03,Este,Comida,Pasta,5,96.73,483.65
JUN0195,2023-06-18,Sur,Postre,Helado,3,57.62,172.86
JUN0196,2023-06-20,Este,Bebida,Agua,4,41.8,167.2
JUN0197,2023-06-18,Este,Bebida,Refresco,3,63.18,189.54
JUN0198,2023-06-23,Oeste,Postre,Flan,3,66.0,198.0
JUN0199,2023-06-26,Sur,Bebida,Refresco,3,243.38,730.14
JUN0200,2023-06-22,Este,Comida,Hamburguesa,5,52.24,261.2
JUN0201,2023-06-28,Norte,Bebida,Té,5,151.09,755.45
JUN0202,2023-06-05,Norte,Entrada,Nachos,4,30.55,122.2
JUN0203,2023-06-14,Sur,Postre,Helado,5,104.22,521.1
JUN0204,2023-06-25,Oeste,Bebida,Refresco,3,146.21,438.63
JUN0205,2023-06-05,Este,Entrada,Pan de ajo,4,35.1,140.4
JUN0206,2023-06-23,Centro,Postre,Pastel,1,106.41,106.41
JUN0207,2023-06-26,Sur,Comida,Pizza,3,50.04,150.12
JUN0208,2023-06-06,Norte,Bebida,Agua,2,48.1,96.2
JUN0209,2023-06-28,Sur,Comida,Hamburguesa,1,185.81,185.81
JUN0210,2023-06-17,Este,Entrada,Nachos,2,211.24,422.48
JUN0211,2023-06-03,Este,Bebida,Refresco,5,186.98,934.9
JUN0212,2023-06-04,Norte,Comida,Hamburguesa,1,74.58,74.58
JUN0213,2023-06-14,Oeste,Comida,Pasta,5,128.28,641.4
JUN0214,2023-06-15,Centro,Comida,Hamburguesa,3,49.68,149.04
JUN0215,2023-06-01,Centro,Comida,Pizza,4,95.52,382.08
JUN0216,2023-06-14,Centro,Bebida,Refresco,4,195.05,780.2
JUN0217,2023-06-15,Centro,Entrada,Pan de ajo,1,152.05,152.05
JUN0218,2023-06-03,Oeste,Entrada,Nachos,3,197.32,591.96
JUN0219,2023-06-17,Sur,Comida,Pasta,5,86.84,434.2
JUN0220,2023-06-11,Centro,Entrada,Pan de ajo,3,102.3,306.9
JUN0221,2023-06-19,Sur,Comida,Hamburguesa,4,75.33,301.32
JUN0222,2023-06-03,Centro,Bebida,Agua,1,146.62,146.62
JUN0223,2023-06-09,Oeste,Entrada,Nachos,4,152.78,611.12
JUN0224,2023-06-07,Oeste,Comida,Ensalada,4,60.27,241.08
JUN0225,2023-06-27,Centro,Comida,Pizza,4,132.95,531.8
JUN0226,2023-06-20,Centro,Entrada,Nachos,5,151.56,757.8
JUN0227,2023-06-22,Oeste,Entrada,Nachos,2,58.55,117.1
JUN0228,2023-06-25,Oeste,Entrada,Aros de cebolla,1,135.85,135.85
JUN0229,2023-06-06,Centro,Bebida,Café,2,104.55,209.1
JUN0230,2023-06-08,Centro,Entrada,Aros de cebolla,1,153.12,153.12
JUN0231,2023-06-15,Sur,Bebida,Agua,5,150.35,751.75
JUN0232,2023-06-08,Centro,Postre,Brownie,5,220.77,1103.85
JUN0233,2023-06-16,Norte,Comida,Pizza,3,173.29,519.87
JUN0234,2023-06-24,Norte,Bebida,Cerveza,2,222.79,445.58
JUN0235,2023-06-04,Oeste,Comida,Ensalada,4,158.72,634.88
JUN0236,2023-06-22,Sur,Entrada,Pan de ajo,4,107.53,430.12
JUN0237,2023-06-16,Este,Entrada,Pan de ajo,4,133.88,535.52
JUN0238,2023-06-15,Norte,Postre,Pastel,1,126.12,126.12
JUN0239,2023-06-08,Centro,Postre,Helado,1,49.68,49.68
JUN0240,2023-06-27,Centro,Entrada,Aros de cebolla,4,211.16,844.64
JUN0241,2023-06-22,Norte,Comida,Ensalada,2,234.1,468.2
JUN0242,2023-06-15,Sur,Postre,Pastel,5,245.43,1227.15
JUN0243,2023-06-10,Oeste,Bebida,Agua,1,216.68,216.68
JUN0244,2023-06-11,Sur,Bebida,Té,5,60.13,300.65
JUN0245,2023-06-25,Centro,Comida,Pizza,3,35.19,105.57
JUN0246,2023-06-21,Centro,Entrada,Pan de ajo,1,208.06,208.06
JUN0247,2023-06-08,Sur,Postre,Helado,1,40.31,40.31
JUN0248,2023-06-29,Oeste,Comida,Ensalada,3,134.78,404.34
JUN0249,2023-06-02,Norte,Entrada,Pan de ajo,2,93.98,187.96
JUN0250,2023-06-13,Centro,Postre,Helado,1,98.17,98.17
