ID_Venta,Fecha,Sucursal,Categoría,Producto,Cantidad,Precio_Unitario,Total
JUL0083,2023-07-16,Este,Comida,Pizza,1,223.53,223.53
JUL0084,2023-07-19,Oeste,Postre,Brownie,5,98.87,494.35
JUL0085,2023-07-07,Este,Bebida,Refresco,2,55.94,111.88
JUL0086,2023-07-04,Sur,Entrada,Nachos,4,46.56,186.24
JUL0087,2023-07-26,Este,Postre,Flan,1,65.21,65.21
JUL0088,2023-07-18,Centro,Bebida,Té,3,200.47,601.41
JUL0089,2023-07-12,Oeste,Bebida,Café,1,105.22,105.22
JUL0090,2023-07-25,Norte,Bebida,Cerveza,1,117.02,117.02
JUL0091,2023-07-26,Norte,Comida,Ensalada,4,111.92,447.68
JUL0092,2023-07-02,Oeste,Entrada,Aros de cebolla,2,134.16,268.32
JUL0093,2023-07-27,Centro,Entrada,Aros de cebolla,2,114.28,228.56
JUL0094,2023-07-23,Centro,Entrada,Nachos,2,128.69,257.38
JUL0095,2023-07-21,Sur,Comida,Pasta,5,160.48,802.4
JUL0096,2023-07-10,Norte,Postre,Helado,2,89.51,179.02
JUL0097,2023-07-04,Sur,Comida,Hamburguesa,2,107.84,215.68
JUL0098,2023-07-16,Norte,Postre,Pastel,3,99.91,299.73
JUL0099,2023-07-22,Sur,Bebida,Refresco,1,158.02,158.02
JUL0100,2023-07-22,Este,Bebida,Refresco,4,143.83,575.32
JUL0101,2023-07-11,Oeste,Entrada,Pan de ajo,4,60.72,242.88
JUL0102,2023-07-14,Norte,Bebida,Agua,3,182.33,546.99
JUL0103,2023-07-22,Sur,Bebida,Refresco,2,140.38,280.76
JUL0104,2023-07-16,Sur,Postre,Pastel,1,159.95,159.95
JUL0105,2023-07-14,Este,Entrada,Aros de cebolla,4,39.12,156.48
JUL0106,2023-07-27,Oeste,Bebida,Cerveza,2,223.74,447.48
JUL0107,2023-07-24,Centro,Entrada,Aros de cebolla,5,50.96,254.8
JUL0108,2023-07-13,Sur,Bebida,Agua,5,132.8,664.0
JUL0109,2023-07-18,Sur,Entrada,Aros de cebolla,5,42.61,213.05
JUL0110,2023-07-29,Norte,Postre,Helado,5,212.5,1062.5
JUL0111,2023-07-09,Norte,Postre,Brownie,4,186.33,745.32
JUL0112,2023-07-12,Sur,Entrada,Nachos,5,33.96,169.8
JUL0113,2023-07-01,Norte,Entrada,Aros de cebolla,5,57.57,287.85
JUL0114,2023-07-01,Sur,Postre,Flan,3,233.28,699.84
JUL0115,2023-07-12,Norte,Comida,Pasta,5,116.19,580.95
JUL0116,2023-07-04,Centro,Bebida,Cerveza,1,221.31,221.31
JUL0117,2023-07-22,Norte,Bebida,Agua,4,190.45,761.8
JUL0118,2023-07-11,Norte,Postre,Brownie,4,67.86,271.44
JUL0119,2023-07-22,Norte,Postre,Helado,1,172.15,172.15
JUL0120,2023-07-09,Sur,Bebida,Cerveza,1,232.85,232.85
JUL0121,2023-07-17,Oeste,Bebida,Té,1,32.52,32.52
JUL0122,2023-07-09,Centro,Entrada,Aros de cebolla,4,67.45,269.8
JUL0123,2023-07-04,Sur,Bebida,Café,3,117.67,353.01
JUL0124,2023-07-16,Norte,Comida,Pasta,2,109.49,218.98
JUL0125,2023-07-04,Centro,Comida,Ensalada,1,213.91,213.91
JUL0126,2023-07-24,Oeste,Bebida,Té,1,46.47,46.47
JUL0127,2023-07-28,Oeste,Bebida,Cerveza,2,111.56,223.12
JUL0128,2023-07-26,Centro,Bebida,Cerveza,4,65.27,261.08
JUL0129,2023-07-23,Centro,Comida,Pasta,1,78.88,78.88
JUL0130,2023-07-25,Este,Entrada,Nachos,2,234.99,469.98
JUL0131,2023-07-24,Sur,Entrada,Pan de ajo,4,38.2,152.8
JUL0132,2023-07-15,Centro,Entrada,Nachos,4,233.16,932.64
JUL0133,2023-07-17,Sur,Entrada,Aros de cebolla,4,221.47,885.88
JUL0134,2023-07-27,Centro,Bebida,Té,3,186.91,560.73
JUL0135,2023-07-27,Norte,Comida,Pasta,4,101.62,406.48
JUL0136,2023-07-18,Este,Bebida,Agua,4,123.21,492.84
JUL0137,2023-07-02,Norte,Bebida,Cerveza,2,178.13,356.26
JUL0138,2023-07-08,Sur,Entrada,Nachos,5,32.73,163.65
JUL0139,2023-07-11,Norte,Postre,Pastel,3,242.3,726.9
JUL0140,2023-07-25,Sur,Bebida,Refresco,3,115.6,346.8
JUL0141,2023-07-23,Este,Comida,Pizza,4,131.15,524.6
JUL0142,2023-07-07,Centro,Entrada,Pan de ajo,4,109.64,438.56
JUL0143,2023-07-23,Oeste,Entrada,Pan de ajo,3,75.85,227.55
JUL0144,2023-07-29,Sur,Postre,Helado,1,167.21,167.21
JUL0145,2023-07-02,Centro,Entrada,Nachos,3,134.14,402.42
JUL0146,2023-07-09,Oeste,Entrada,Nachos,4,249.56,998.24
JUL0147,2023-07-05,Centro,Bebida,Cerveza,2,95.95,191.9
JUL0148,2023-07-26,Sur,Bebida,Agua,4,153.28,613.12
JUL0149,2023-07-21,Norte,Postre,Flan,4,47.11,188.44
JUL0150,2023-07-14,Norte,Bebida,Agua,3,105.98,317.94
JUL0151,2023-07-25,Centro,Entrada,Pan de ajo,5,86.22,431.1
JUL0152,2023-07-11,Sur,Bebida,Agua,5,222.31,1111.55
JUL0153,2023-07-23,Este,Bebida,Café,2,215.25,430.5
JUL0154,2023-07-05,Norte,Comida,Tacos,2,181.41,362.82
JUL0155,2023-07-21,Centro,Entrada,Pan de ajo,1,185.34,185.34
JUL0156,2023-07-24,Sur,Comida,Pasta,5,104.56,522.8
JUL0157,2023-07-22,Norte,Postre,Brownie,3,193.22,579.66
JUL0158,2023-07-10,Sur,Comida,Ensalada,2,189.74,379.48
JUL0159,2023-07-17,Este,Comida,Hamburguesa,2,157.94,315.88
JUL0160,2023-07-04,Sur,Comida,Tacos,1,177.83,177.83
JUL0161,2023-07-24,Sur,Entrada,Pan de ajo,1,169.72,169.72
JUL0162,2023-07-05,Sur,Bebida,Café,5,141.14,705.7
JUL0163,2023-07-14,Este,Postre,Helado,4,130.55,522.2
JUL0164,2023-07-28,Este,Comida,Pasta,3,195.54,586.62
JUL0165,2023-07-16,Este,Postre,Brownie,2,216.8,433.6
JUL0166,2023-07-07,Sur,Bebida,Café,1,151.76,151.76
JUL0167,2023-07-06,Oeste,Postre,Pastel,5,144.28,721.4
JUL0168,2023-07-10,Norte,Comida,Hamburguesa,4,62.81,251.24
JUL0169,2023-07-09,Sur,Comida,Hamburguesa,3,200.96,602.88
JUL0170,2023-07-09,Este,Comida,Ensalada,5,172.96,864.8
JUL0171,2023-07-04,Este,Comida,Tacos,3,244.78,734.34
JUL0172,2023-07-10,Norte,Entrada,Nachos,1,104.24,104.24
JUL0173,2023-07-07,Oeste,Bebida,Café,4,88.74,354.96
JUL0174,2023-07-17,Este,Bebida,Cerveza,4,35.95,143.8
JUL0175,2023-07-22,Centro,Bebida,Refresco,4,209.83,839.32
JUL0176,2023-07-05,Este,Bebida,Cerveza,4,191.68,766.72
JUL0177,2023-07-17,Oeste,Entrada,Pan de ajo,1,171.32,171.32
JUL0178,2023-07-25,Este,Comida,Pasta,5,129.47,647.35
JUL0179,2023-07-03,Oeste,Postre,Helado,3,140.52,421.56
JUL0180,2023-07-09,Oeste,Comida,Ensalada,2,133.56,267.12
JUL0181,2023-07-04,Oeste,Entrada,Nachos,2,97.03,194.06
JUL0182,2023-07-02,Sur,Entrada,Aros de cebolla,3,35.3,105.9
JUL0183,2023-07-20,Centro,Comida,Tacos,2,155.62,311.24
JUL0184,2023-07-21,Este,Entrada,Nachos,5,87.72,438.6
JUL0185,2023-07-02,Centro,Comida,Pasta,4,220.15,880.6
JUL0186,2023-07-01,Centro,Entrada,Aros de cebolla,1,75.31,75.31
JUL0187,2023-07-21,Este,Entrada,Nachos,1,157.13,157.13
JUL0188,2023-07-10,Oeste,Bebida,Té,5,157.9,789.5
JUL0189,2023-07-16,Este,Comida,Pasta,2,209.61,419.22
JUL0190,2023-07-13,Norte,Comida,Pasta,3,63.86,191.58
JUL0191,2023-07-09,Oeste,Bebida,Café,1,49.9,49.9
JUL0192,2023-07-28,Este,Entrada,Aros de cebolla,2,164.36,328.72
JUL0193,2023-07-21,Oeste,Postre,Helado,5,36.65,183.25
JUL0194,2023-07-08,Sur,Bebida,Refresco,2,178.41,356.82
JUL0195,2023-07-12,Oeste,Postre,Pastel,3,54.85,164.55
JUL0196,2023-07-12,Oeste,Entrada,Aros de cebolla,4,35.89,143.56
JUL0197,2023-07-06,Este,Bebida,Refresco,5,165.72,828.6
JUL0198,2023-07-13,Oeste,Bebida,Refresco,5,110.93,554.65
JUL0199,2023-07-16,Sur,Bebida,Agua,5,81.04,405.2
JUL0200,2023-07-28,Este,Bebida,Refresco,1,183.42,183.42
JUL0201,2023-07-15,Este,Comida,Ensalada,1,133.72,133.72
JUL0202,2023-07-10,Centro,Entrada,Pan de ajo,2,89.64,179.28
JUL0203,2023-07-09,Oeste,Postre,Pastel,3,52.65,157.95
JUL0204,2023-07-02,Norte,Bebida,Té,1,50.49,50.49
JUL0205,2023-07-23,Oeste,Entrada,Nachos,1,55.18,55.18
JUL0206,2023-07-27,Este,Bebida,Café,1,168.78,168.78
JUL0207,2023-07-20,Centro,Comida,Pizza,5,36.84,184.2
JUL0208,2023-07-16,Oeste,Comida,Ensalada,2,65.05,130.1
JUL0209,2023-07-14,Norte,Bebida,Té,5,238.09,1190.45
JUL0210,2023-07-29,Centro,Postre,Flan,3,215.34,646.02
JUL0211,2023-07-18,Oeste,Comida,Ensalada,5,62.41,312.05
JUL0212,2023-07-19,Sur,Postre,Helado,4,171.15,684.6
JUL0213,2023-07-24,Este,Comida,Hamburguesa,1,122.17,122.17
JUL0214,2023-07-16,Centro,Comida,Pasta,4,224.6,898.4
JUL0215,2023-07-01,Centro,Bebida,Café,2,119.35,238.7
JUL0216,2023-07-06,Norte,Comida,Pasta,1,59.36,59.36
JUL0217,2023-07-07,Este,Comida,Ensalada,2,42.5,85.0
JUL0218,2023-07-10,Sur,Bebida,Agua,2,91.73,183.46
JUL0219,2023-07-04,Sur,Entrada,Pan de ajo,3,173.21,519.63
JUL0220,2023-07-01,Sur,Entrada,Nachos,1,47.87,47.87
JUL0221,2023-07-21,Norte,Bebida,Agua,3,65.71,197.13
JUL0222,2023-07-09,Norte,Entrada,Pan de ajo,1,34.08,34.08
JUL0223,2023-07-20,Norte,Bebida,Café,1,110.13,110.13
JUL0224,2023-07-22,Norte,Postre,Brownie,1,119.12,119.12
JUL0225,2023-07-20,Norte,Entrada,Pan de ajo,1,197.43,197.43
JUL0226,2023-07-04,Sur,Postre,Helado,2,112.6,225.2
JUL0227,2023-07-25,Sur,Comida,Tacos,4,108.07,432.28
JUL0228,2023-07-11,Sur,Comida,Pasta,3,209.33,627.99
JUL0229,2023-07-26,Oeste,Comida,Pizza,3,222.21,666.63
JUL0230,2023-07-04,Este,Bebida,Refresco,5,107.5,537.5
JUL0231,2023-07-22,Este,Entrada,Nachos,3,143.91,431.73
JUL0232,2023-07-19,Norte,Entrada,Nachos,2,249.79,499.58
JUL0233,2023-07-18,Oeste,Entrada,Nachos,4,113.86,455.44
JUL0234,2023-07-03,Sur,Entrada,Aros de cebolla,2,158.77,317.54
JUL0235,2023-07-22,Norte,Postre,Brownie,2,242.91,485.82
JUL0236,2023-07-15,Este,Comida,Tacos,5,70.92,354.6
JUL0237,2023-07-26,Oeste,Bebida,Cerveza,5,241.47,1207.35
JUL0238,2023-07-26,Centro,Bebida,Refresco,4,114.44,457.76
JUL0239,2023-07-06,Norte,Entrada,Pan de ajo,2,158.35,316.7
JUL0240,2023-07-14,Oeste,Postre,Brownie,5,164.26,821.3
JUL0241,2023-07-09,Oeste,Bebida,Té,5,231.26,1156.3
JUL0242,2023-07-18,Este,Bebida,Cerveza,5,100.54,502.7
JUL0243,2023-07-06,Este,Entrada,Pan de ajo,4,143.25,573.0
JUL0244,2023-07-11,Centro,Bebida,Agua,4,231.6,926.4
JUL0245,2023-07-03,Norte,Postre,Pastel,5,84.35,421.75
JUL0246,2023-07-10,Oeste,Comida,Pasta,3,238.46,715.38
JUL0247,2023-07-21,Oeste,Bebida,Refresco,5,102.02,510.1
JUL0248,2023-07-20,Este,Bebida,Té,2,48.62,97.24
JUL0249,2023-07-15,Sur,Comida,Hamburguesa,1,30.97,30.97
JUL0250,2023-07-17,Este,Postre,Pastel,4,173.52,694.08
