ID_Venta,Fecha,Sucursal,Categoría,Producto,Cantidad,Precio_Unitario,Total
SEP0085,2023-09-10,Sur,Comida,Pizza,5,64.83,324.15
SEP0086,2023-09-11,Norte,Postre,Brownie,3,179.44,538.32
SEP0087,2023-09-21,Sur,Bebida,Agua,4,70.85,283.4
SEP0088,2023-09-21,Norte,Postre,Brownie,1,124.2,124.2
SEP0089,2023-09-23,Norte,Postre,Brownie,3,124.47,373.41
SEP0090,2023-09-27,Este,Comida,Pasta,2,239.17,478.34
SEP0091,2023-09-18,Sur,Entrada,Pan de ajo,2,177.4,354.8
SEP0092,2023-09-22,Sur,Postre,Helado,2,166.8,333.6
SEP0093,2023-09-06,Este,Entrada,Nachos,2,103.61,207.22
SEP0094,2023-09-05,Centro,Entrada,Aros de cebolla,5,209.1,1045.5
SEP0095,2023-09-07,Norte,Postre,Brownie,4,198.09,792.36
SEP0096,2023-09-22,Centro,Postre,Helado,5,221.91,1109.55
SEP0097,2023-09-07,Este,Entrada,Aros de cebolla,3,96.03,288.09
SEP0098,2023-09-24,Sur,Postre,Helado,5,84.83,424.15
SEP0099,2023-09-12,Este,Bebida,Agua,3,223.19,669.57
SEP0100,2023-09-09,Sur,Entrada,Pan de ajo,2,99.91,199.82
SEP0101,2023-09-04,Norte,Bebida,Té,4,157.72,630.88
SEP0102,2023-09-08,Este,Postre,Helado,2,63.9,127.8
SEP0103,2023-09-10,Sur,Entrada,Pan de ajo,1,63.16,63.16
SEP0104,2023-09-19,Este,Entrada,Nachos,4,64.46,257.84
SEP0105,2023-09-07,Sur,Bebida,Té,3,234.87,704.61
SEP0106,2023-09-02,Oeste,Bebida,Agua,3,120.38,361.14
SEP0107,2023-09-23,Este,Entrada,Nachos,1,177.13,177.13
SEP0108,2023-09-26,Sur,Comida,Ensalada,2,190.76,381.52
SEP0109,2023-09-16,Oeste,Entrada,Pan de ajo,5,170.56,852.8
SEP0110,2023-09-24,Oeste,Comida,Ensalada,2,51.16,102.32
SEP0111,2023-09-04,Norte,Comida,Hamburguesa,5,116.6,583.0
SEP0112,2023-09-05,Este,Entrada,Nachos,1,36.43,36.43
SEP0113,2023-09-15,Este,Bebida,Café,1,58.78,58.78
SEP0114,2023-09-06,Oeste,Bebida,Refresco,3,237.46,712.38
SEP0115,2023-09-23,Oeste,Entrada,Aros de cebolla,1,240.96,240.96
SEP0116,2023-09-05,Norte,Bebida,Café,5,191.02,955.1
SEP0117,2023-09-23,Este,Comida,Pizza,3,245.43,736.29
SEP0118,2023-09-06,Este,Bebida,Té,4,199.01,796.04
SEP0119,2023-09-02,Oeste,Bebida,Agua,2,171.34,342.68
SEP0120,2023-09-27,Sur,Bebida,Café,3,215.34,646.02
SEP0121,2023-09-12,Oeste,Entrada,Nachos,2,231.78,463.56
SEP0122,2023-09-03,Oeste,Comida,Ensalada,5,60.51,302.55
SEP0123,2023-09-01,Sur,Postre,Pastel,5,77.35,386.75
SEP0124,2023-09-06,Este,Comida,Hamburguesa,4,69.93,279.72
SEP0125,2023-09-08,Este,Postre,Brownie,4,49.45,197.8
SEP0126,2023-09-22,Norte,Comida,Ensalada,5,180.02,900.1
SEP0127,2023-09-23,Centro,Bebida,Agua,1,78.55,78.55
SEP0128,2023-09-05,Oeste,Comida,Ensalada,3,53.64,160.92
SEP0129,2023-09-10,Oeste,Comida,Hamburguesa,2,118.3,236.6
SEP0130,2023-09-02,Norte,Postre,Pastel,1,197.51,197.51
SEP0131,2023-09-04,Norte,Bebida,Cerveza,3,89.88,269.64
SEP0132,2023-09-01,Norte,Entrada,Pan de ajo,4,122.24,488.96
SEP0133,2023-09-19,Oeste,Postre,Pastel,5,91.92,459.6
SEP0134,2023-09-02,Este,Postre,Pastel,1,190.24,190.24
SEP0135,2023-09-04,Sur,Entrada,Pan de ajo,1,77.63,77.63
SEP0136,2023-09-28,Oeste,Comida,Hamburguesa,3,118.1,354.3
SEP0137,2023-09-05,Norte,Comida,Hamburguesa,3,40.46,121.38
SEP0138,2023-09-29,Este,Comida,Pizza,4,146.52,586.08
SEP0139,2023-09-13,Centro,Comida,Ensalada,1,231.52,231.52
SEP0140,2023-09-06,Norte,Comida,Pizza,1,94.24,94.24
SEP0141,2023-09-26,Norte,Postre,Flan,3,96.52,289.56
SEP0142,2023-09-03,Este,Comida,Pizza,1,100.24,100.24
SEP0143,2023-09-15,Este,Comida,Ensalada,1,154.4,154.4
SEP0144,2023-09-12,Centro,Comida,Pizza,4,232.57,930.28
SEP0145,2023-09-14,Centro,Comida,Tacos,1,203.18,203.18
SEP0146,2023-09-29,Centro,Entrada,Nachos,2,74.72,149.44
SEP0147,2023-09-22,Este,Postre,Pastel,3,249.2,747.6
SEP0148,2023-09-26,Oeste,Comida,Pizza,5,243.54,1217.7
SEP0149,2023-09-23,Oeste,Comida,Tacos,2,50.24,100.48
SEP0150,2023-09-06,Este,Entrada,Pan de ajo,2,95.8,191.6
SEP0151,2023-09-20,Este,Comida,Pasta,4,76.89,307.56
SEP0152,2023-09-22,Norte,Postre,Brownie,4,113.72,454.88
SEP0153,2023-09-04,Centro,Comida,Pizza,1,151.9,151.9
SEP0154,2023-09-01,Este,Entrada,Aros de cebolla,1,165.23,165.23
SEP0155,2023-09-09,Norte,Comida,Pasta,2,249.73,499.46
SEP0156,2023-09-05,Centro,Bebida,Refresco,1,106.64,106.64
SEP0157,2023-09-04,Sur,Bebida,Refresco,2,232.42,464.84
SEP0158,2023-09-12,Norte,Comida,Ensalada,4,161.3,645.2
SEP0159,2023-09-17,Sur,Entrada,Nachos,3,119.43,358.29
SEP0160,2023-09-19,Este,Postre,Helado,2,249.63,499.26
SEP0161,2023-09-15,Sur,Postre,Pastel,3,30.44,91.32
SEP0162,2023-09-26,Oeste,Entrada,Pan de ajo,4,207.92,831.68
SEP0163,2023-09-18,Sur,Postre,Flan,5,123.7,618.5
SEP0164,2023-09-13,Oeste,Bebida,Refresco,1,36.74,36.74
SEP0165,2023-09-11,Norte,Postre,Brownie,4,129.31,517.24
SEP0166,2023-09-06,Norte,Postre,Flan,3,201.23,603.69
SEP0167,2023-09-05,Este,Bebida,Café,1,170.39,170.39
SEP0168,2023-09-19,Este,Bebida,Café,3,118.93,356.79
SEP0169,2023-09-29,Este,Postre,Pastel,1,86.98,86.98
SEP0170,2023-09-15,Centro,Comida,Hamburguesa,3,48.26,144.78
SEP0171,2023-09-09,Oeste,Bebida,Refresco,4,247.1,988.4
SEP0172,2023-09-26,Este,Entrada,Nachos,5,87.35,436.75
SEP0173,2023-09-28,Este,Comida,Hamburguesa,4,30.75,123.0
SEP0174,2023-09-26,Este,Comida,Tacos,1,247.42,247.42
SEP0175,2023-09-04,Este,Bebida,Té,4,60.96,243.84
SEP0176,2023-09-18,Centro,Bebida,Cerveza,1,140.33,140.33
SEP0177,2023-09-21,Oeste,Postre,Helado,2,60.8,121.6
SEP0178,2023-09-28,Sur,Bebida,Cerveza,2,68.5,137.0
SEP0179,2023-09-15,Norte,Comida,Pasta,3,91.1,273.3
SEP0180,2023-09-18,Oeste,Bebida,Agua,5,249.98,1249.9
SEP0181,2023-09-19,Centro,Postre,Pastel,1,30.28,30.28
SEP0182,2023-09-02,Norte,Postre,Brownie,1,163.17,163.17
SEP0183,2023-09-28,Sur,Postre,Pastel,2,185.0,370.0
SEP0184,2023-09-26,Norte,Comida,Tacos,4,72.73,290.92
SEP0185,2023-09-10,Este,Bebida,Té,1,160.25,160.25
SEP0186,2023-09-23,Este,Postre,Pastel,3,170.7,512.1
SEP0187,2023-09-12,Norte,Comida,Pasta,5,197.02,985.1
SEP0188,2023-09-08,Centro,Comida,Pizza,1,233.86,233.86
SEP0189,2023-09-06,Sur,Comida,Tacos,3,52.51,157.53
SEP0190,2023-09-04,Norte,Bebida,Agua,3,46.98,140.94
SEP0191,2023-09-16,Este,Comida,Tacos,5,93.34,466.7
SEP0192,2023-09-27,Oeste,Entrada,Aros de cebolla,2,191.21,382.42
SEP0193,2023-09-11,Oeste,Comida,Pizza,5,48.7,243.5
SEP0194,2023-09-18,Este,Bebida,Refresco,3,114.82,344.46
SEP0195,2023-09-28,Centro,Comida,Pizza,5,132.23,661.15
SEP0196,2023-09-01,Este,Bebida,Refresco,5,78.82,394.1
SEP0197,2023-09-01,Oeste,Postre,Helado,4,210.84,843.36
SEP0198,2023-09-21,Sur,Comida,Tacos,5,209.15,1045.75
SEP0199,2023-09-20,Oeste,Postre,Brownie,5,202.53,1012.65
SEP0200,2023-09-10,Norte,Postre,Pastel,3,149.84,449.52
SEP0201,2023-09-24,Oeste,Comida,Ensalada,4,162.6,650.4
SEP0202,2023-09-18,Oeste,Comida,Tacos,2,109.04,218.08
SEP0203,2023-09-09,Este,Entrada,Nachos,1,113.0,113.0
SEP0204,2023-09-07,Este,Postre,Brownie,2,131.13,262.26
SEP0205,2023-09-15,Centro,Postre,Flan,1,127.69,127.69
SEP0206,2023-09-24,Centro,Entrada,Aros de cebolla,4,61.66,246.64
SEP0207,2023-09-24,Sur,Bebida,Café,1,176.05,176.05
SEP0208,2023-09-25,Oeste,Comida,Pizza,1,108.7,108.7
SEP0209,2023-09-21,Oeste,Postre,Helado,4,135.36,541.44
SEP0210,2023-09-18,Sur,Bebida,Té,3,216.75,650.25
SEP0211,2023-09-07,Norte,Postre,Brownie,4,200.25,801.0
SEP0212,2023-09-14,Norte,Postre,Pastel,2,146.93,293.86
SEP0213,2023-09-04,Oeste,Bebida,Agua,3,68.3,204.9
SEP0214,2023-09-08,Norte,Comida,Hamburguesa,4,90.26,361.04
SEP0215,2023-09-26,Norte,Postre,Pastel,3,188.43,565.29
SEP0216,2023-09-22,Sur,Entrada,Pan de ajo,5,53.76,268.8
SEP0217,2023-09-24,Centro,Postre,Brownie,5,91.99,459.95
SEP0218,2023-09-07,Este,Entrada,Nachos,5,213.5,1067.5
SEP0219,2023-09-08,Este,Comida,Pizza,3,91.06,273.18
SEP0220,2023-09-29,Norte,Comida,Pizza,2,249.28,498.56
SEP0221,2023-09-09,Sur,Bebida,Té,5,204.86,1024.3
SEP0222,2023-09-02,Sur,Postre,Helado,1,234.8,234.8
SEP0223,2023-09-06,Sur,Bebida,Té,1,115.11,115.11
SEP0224,2023-09-08,Norte,Comida,Pizza,4,163.12,652.48
SEP0225,2023-09-26,Sur,Comida,Ensalada,4,64.74,258.96
SEP0226,2023-09-01,Centro,Bebida,Té,2,60.54,121.08
SEP0227,2023-09-11,Norte,Postre,Pastel,5,119.6,598.0
SEP0228,2023-09-06,Norte,Comida,Tacos,5,180.59,902.95
SEP0229,2023-09-16,Centro,Entrada,Aros de cebolla,4,162.91,651.64
SEP0230,2023-09-07,Centro,Entrada,Nachos,3,246.96,740.88
SEP0231,2023-09-07,Norte,Bebida,Refresco,5,214.58,1072.9
SEP0232,2023-09-05,Centro,Comida,Tacos,3,146.96,440.88
SEP0233,2023-09-19,Oeste,Bebida,Cerveza,1,39.92,39.92
SEP0234,2023-09-09,Norte,Comida,Hamburguesa,2,156.82,313.64
SEP0235,2023-09-05,Centro,Postre,Helado,4,137.67,550.68
SEP0236,2023-09-09,Norte,Comida,Hamburguesa,1,42.79,42.79
SEP0237,2023-09-15,Norte,Postre,Brownie,2,51.88,103.76
SEP0238,2023-09-09,Este,Postre,Brownie,3,187.42,562.26
SEP0239,2023-09-19,Oeste,Comida,Pasta,3,192.79,578.37
SEP0240,2023-09-02,Oeste,Postre,Pastel,5,189.96,949.8
SEP0241,2023-09-20,Norte,Bebida,Cerveza,3,30.1,90.3
SEP0242,2023-09-21,Este,Bebida,Cerveza,4,48.23,192.92
SEP0243,2023-09-10,Sur,Entrada,Pan de ajo,3,199.04,597.12
SEP0244,2023-09-26,Norte,Entrada,Aros de cebolla,3,127.04,381.12
SEP0245,2023-09-10,Oeste,Entrada,Nachos,1,202.12,202.12
SEP0246,2023-09-12,Centro,Postre,Flan,5,73.08,365.4
SEP0247,2023-09-29,Este,Comida,Ensalada,4,244.29,977.16
SEP0248,2023-09-15,Este,Entrada,Aros de cebolla,2,42.85,85.7
SEP0249,2023-09-10,Norte,Entrada,Nachos,5,57.5,287.5
SEP0250,2023-09-28,Este,Comida,Tacos,1,134.89,134.89
